number,french_lemma,thematic,pos,english,example,example_french,word count,example_english,range_count,frequency_raw,range_pipe_frequency
2996,deviner,none,v,"to guess, solve",* sa tête baissée laissait deviner une calvitie naissante -- his bowed head betrayed the onset of balding,sa tête baissée laissait deviner une calvitie naissante,8,his bowed head betrayed the onset of balding,59,627+l -n,59 | 627+l -n
2997,tracer,none,v,"to draw, write, mark out",* la voie est tracée mais elle est difficile -- the route is marked but it is difficult,la voie est tracée mais elle est difficile,8,the route is marked but it is difficult,75,333,75 | 333
2999,baiser,none,"nm,v",to kiss,* votre amoureux vous a donné un baiser d'adieu -- your lover gave you a goodbye kiss,votre amoureux vous a donné un baiser d'adieu,8,your lover gave you a goodbye kiss,52,767-n,52 | 767-n
3000,user,none,v,"to wear out, wear away, use up",* use de ton charme pour le convaincre -- use some of your charm to convince him,use de ton charme pour le convaincre,7,use some of your charm to convince him,69,445+l,69 | 445+l
3008,relancer,none,v,"to throw back, restart, relaunch",* cela aurait pour effet de relancer l'économie -- this will produce an economic recovery,cela aurait pour effet de relancer l'économie,7,this will produce an economic recovery,68,459,68 | 459
3011,poster,none,"nm,v","poster; to post, mail",* nous y avons posté une vigie -- we set up a stakeout,nous y avons posté une vigie,6,we set up a stakeout,86,179,86 | 179
3019,dispenser,none,v,"to exempt, avoid",* vous pouvez me dispenser de vos commentaires -- you can spare me your commentaries,vous pouvez me dispenser de vos commentaires,7,you can spare me your commentaries,80,254,80 | 254
3021,aligner,none,v,"to lign up, align",* il aligna sur le comptoir les trois piécettes d'argent -- he lined up three small silver coins on the counter,il aligna sur le comptoir les trois piécettes d'argent,9,he lined up three small silver coins on the counter,77,296,77 | 296
3022,absorber,none,v,"to absorb, remove, take up, take over","* j'étais absorbé, obsédé par mes recherches -- I was absorbed, obsessed by my research","j'étais absorbé, obsédé par mes recherches",6,"I was absorbed, obsessed by my research",73,367,73 | 367
3025,dévoiler,none,v,"to unveil, reveal, disclose",* pouvez-vous nous dévoiler l'évolution de l'intrigue? -- can you reveal to us how the affair unfolded?,pouvez-vous nous dévoiler l'évolution de l'intrigue?,6,can you reveal to us how the affair unfolded?,76,314,76 | 314
3027,freiner,none,v,"to brake, slow down",* il se peut que je freine brusquement -- I might brake suddenly,il se peut que je freine brusquement,7,I might brake suddenly,78,289,78 | 289
3028,rattraper,none,v,"to recapture, recover, catch up, make up for",* il a fallu plus tard rattraper le temps perdu -- later we had to make up for lost time,il a fallu plus tard rattraper le temps perdu,9,later we had to make up for lost time,76,316,76 | 316
3030,régir,none,v,to govern,* nous avons des lois pour régir les activités de la presse -- we have laws to govern the activities of the press,nous avons des lois pour régir les activités de la presse,11,we have laws to govern the activities of the press,68,445,68 | 445
3033,éteindre,Verbs – differences across registers,v,"to extinguish, put out, turn off",* elle a éteint la lumière -- she turned off the light,elle a éteint la lumière,5,she turned off the light,61,570+l,61 | 570+l
3037,débarquer,none,v,"to unload, land, disembark",* de nouveaux groupes étrangers ont débarqué en Italie -- new groups of foreigners have landed in Italy,de nouveaux groupes étrangers ont débarqué en Italie,8,new groups of foreigners have landed in Italy,77,297,77 | 297
3040,respirer,none,v,to breath,"* respirez à fond, calmez-vous -- breathe deeply, calm down","respirez à fond, calmez-vous",4,"breathe deeply, calm down",59,615+l -n,59 | 615+l -n
3043,équiper,Verbs – differences across registers,v,"to equip, kit out, fit out, tool up","* quelque 1.800 caméras de surveillance équipent les gares -- the train stations are equipped with some 1,800 surveillance cameras",quelque 1.800 caméras de surveillance équipent les gares,8,"the train stations are equipped with some 1,800 surveillance cameras",69,423,69 | 423
3051,agiter,none,v,"to shake, disturb",* le sujet agite beaucoup la presse -- the subject really stirs up the press,le sujet agite beaucoup la presse,6,the subject really stirs up the press,64,518+l,64 | 518+l
3055,impressionner,none,v,"to impress, upset",* vous avez impressionné nos collègues -- you impressed our colleagues,vous avez impressionné nos collègues,5,you impressed our colleagues,80,257,80 | 257
3060,loger,none,v,"to put up, accommodate, stay, find accommodation",* nous savons maintenant où ils se logent -- we know where they live now,nous savons maintenant où ils se logent,7,we know where they live now,81,234,81 | 234
3063,stimuler,none,v,to stimulate,* elle ne stimule aucunement l'immunité cellulaire -- it in no way stimulates the cell's immunity,elle ne stimule aucunement l'immunité cellulaire,6,it in no way stimulates the cell's immunity,72,369,72 | 369
3071,déborder,none,v,"to overflow, boil over, go out, go over",* je suis débordé au travail -- I'm swamped at work,je suis débordé au travail,5,I'm swamped at work,78,284,78 | 284
3077,dissimuler,none,v,"to conceal, hide",* l'homme semble dissimuler un passé secret -- the man seems to conceal a secret past,l'homme semble dissimuler un passé secret,6,the man seems to conceal a secret past,70,404,70 | 404
3086,spécifier,Verbs – differences across registers,v,to specify,* je ne peux pas spécifier l'année -- I can't specify the year,je ne peux pas spécifier l'année,6,I can't specify the year,43,952+n -s,43 | 952+n -s
3092,imprimer,none,v,"to print, print out",* je demande que ce rapport soit imprimé -- I request that this report be printed,je demande que ce rapport soit imprimé,7,I request that this report be printed,78,274,78 | 274
3093,abuser,none,v,"to abuse, mislead, take advantage","* j'ai été injuste, j'ai abusé de ma force -- I was unjust, I abused my authority","j'ai été injuste, j'ai abusé de ma force",8,"I was unjust, I abused my authority",78,277,78 | 277
3096,jurer,none,v,to swear,* je jure sur la tombe de ma grand-mère -- I swear on my grandmother's grave,je jure sur la tombe de ma grand-mère,8,I swear on my grandmother's grave,59,588,59 | 588
3102,embrasser,none,v,"to kiss, embrace",* je n'embrasse pas des inconnus. moi non plus -- I don't kiss strangers. neither do I,je n'embrasse pas des inconnus. moi non plus,8,I don't kiss strangers. neither do I,60,577,60 | 577
3106,décrocher,none,v,"to take down, take off, pick up, lift",* je me suis enfin décidé à décrocher le téléphone -- I finally decided to pick up the telephone receiver,je me suis enfin décidé à décrocher le téléphone,9,I finally decided to pick up the telephone receiver,74,328,74 | 328
3107,rembourser,none,v,"to reimburse, pay back, pay off, repay","* la compagnie d'assurance me remboursera de toute manière -- anyway, the insurance company will reimburse me",la compagnie d'assurance me remboursera de toute manière,8,"anyway, the insurance company will reimburse me",71,380,71 | 380
3108,adhérer,none,v,"to stick to, support, join, be a member of","* quoi que vous fassiez, adhérez à l'Union -- whatever you do, join the Union!","quoi que vous fassiez, adhérez à l'Union",7,"whatever you do, join the Union!",76,310,76 | 310
3112,retomber,none,v,"to fall again, fall down again","* il essaie de se lever, retombe -- he tried to stand up, falls down again","il essaie de se lever, retombe",6,"he tried to stand up, falls down again",71,383+l,71 | 383+l
3113,pourvoir,none,v,"to provide, equip, supply, furnish","* dans quelques années, l'Iran sera pourvu de l'arme nucléaire -- in a few years, Iran will be equipped with the nuclear weapon","dans quelques années, l'Iran sera pourvu de l'arme nucléaire",9,"in a few years, Iran will be equipped with the nuclear weapon",77,281,77 | 281
3119,émaner,none,v,"to issue from, emanate from, come from, radiate from","* quelque chose émane de lui, non? -- something radiates from him, doesn't it?","quelque chose émane de lui, non?",6,"something radiates from him, doesn't it?",74,328,74 | 328
3123,prévaloir,none,v,to prevail,* les Etats-Unis se félicitent d'avoir fait prévaloir leurs vues -- the U.S. is proud of having made its views prevail,les Etats-Unis se félicitent d'avoir fait prévaloir leurs vues,9,the U.S. is proud of having made its views prevail,75,321,75 | 321
3127,effondrer,none,v,"to collapse, cave in, fall down",* notre pays était complètement effondré -- our country had suffered a complete meltdown,notre pays était complètement effondré,5,our country had suffered a complete meltdown,75,322,75 | 322
3128,apprêter,none,v,"to prepare, get ready, dress",* nous nous apprêtons à adopter un nouveau système -- we're preparing to adopt a new system,nous nous apprêtons à adopter un nouveau système,8,we're preparing to adopt a new system,71,368,71 | 368
3130,cibler,none,v,to target,* elles pourront frapper des groupes ciblés -- they can strike the targeted groups,elles pourront frapper des groupes ciblés,6,they can strike the targeted groups,73,337-l,73 | 337-l
3136,épouser,none,v,"to marry, wed",* je veux t'épouser -- I want to marry you,je veux t'épouser,3,I want to marry you,60,552,60 | 552
3156,accentuer,none,v,"to stress, to emphasize, become more pronounced",* la méfiance entre salariés et employeurs s'accentue -- the mistrust between salaried workers and employers is growing,la méfiance entre salariés et employeurs s'accentue,7,the mistrust between salaried workers and employers is growing,74,324,74 | 324
3157,rattacher,none,v,"to attach, join, tie",* a quelle école vous rattachez-vous? -- what school do you go to?,a quelle école vous rattachez-vous?,5,what school do you go to?,78,260,78 | 260
3159,contracter,none,v,"to contract, take out, tense",* elles ont contracté la maladie -- they contracted the sickness,elles ont contracté la maladie,5,they contracted the sickness,74,321,74 | 321
3161,subsister,none,v,"to subsist, remain","* le racisme, lui, subsiste encore -- but racism still remains","le racisme, lui, subsiste encore",5,but racism still remains,64,483-s,64 | 483-s
3169,allumer,none,v,"to switch on, light up, turn on",* allumons la télé -- let's turn on the TV,allumons la télé,3,let's turn on the TV,60,543+l,60 | 543+l
3171,disperser,none,v,"to scatter, spread, disperse",* l'armée va disperser la foule -- the army's going to disperse the crowd,l'armée va disperser la foule,5,the army's going to disperse the crowd,77,280,77 | 280
3172,déchirer,none,v,"to tear up, tear, rip",* le papier était déchiré -- the paper was torn,le papier était déchiré,4,the paper was torn,69,399+l,69 | 399+l
3178,contourner,none,v,"to bypass, go round","* avec les chariots, on va contourner les rapides -- with the wagons, we'll bypass the rapids","avec les chariots, on va contourner les rapides",8,"with the wagons, we'll bypass the rapids",82,206,82 | 206
