number,french_lemma,thematic,pos,english,chinese_explanation,example,example_french,word count,example_english,range_count,frequency_raw,range_pipe_frequency,gender,lemma_article,plural_form,plural_type
2380,cri,none,nm,"shout, cry",shout；哭,* sa déclaration a été saluée par des cris de joie -- his declaration was greeted with shouts of joy,sa déclaration a été saluée par des cris de joie,10,his declaration was greeted with shouts of joy,64,813+l,64 | 813+l,m,le,cris,regular -s
2383,vêtement,Clothing,nm,"garment, item or article of clothing",garment；item或冠词的衣物,"* ça, c'est un vêtement de marque -- this is a brand-name piece of clothing","ça, c'est un vêtement de marque",6,this is a brand-name piece of clothing,73,555,73 | 555,m,le,vêtements,regular -s
2386,marchandise,none,nf,"merchandise, commodity",merchandise；commodity,* la marchandise s'est vendue de façon incroyable -- the merchandise was sold out in an incredible manner,la marchandise s'est vendue de façon incroyable,7,the merchandise was sold out in an incredible manner,75,520,75 | 520,f,la,marchandises,regular -s
2392,guide,none,"nm,nf",guide,指南；导游；可作阳性或阴性,"* tout seul, sans guide? -- alone, without a guide?","tout seul, sans guide?",4,"alone, without a guide?",85,297,85 | 297,both,le/la,guides,regular -s
2393,tabac,Food,nm,tobacco,tobacco,* les odeurs de tabac vous gênent? -- do tobacco smells bother you?,les odeurs de tabac vous gênent?,6,do tobacco smells bother you?,72,596,72 | 596,m,le,tabacs,regular -s
2394,rendement,none,nm,"yield, output",yield；输出,* elles ne donnent pas le même rendement de lait -- they don't produce the same yield of milk,elles ne donnent pas le même rendement de lait,9,they don't produce the same yield of milk,63,816,63 | 816,m,le,rendements,regular -s
2395,ampleur,none,nf,"extent, scope, range",程度；范围；范围；范围,* une réflexion de grande ampleur s'impose -- wide-ranging thought is needed,une réflexion de grande ampleur s'impose,6,wide-ranging thought is needed,73,550,73 | 550,f,l’,ampleurs,regular -s
2397,désastre,none,nm,disaster,灾难,* le grand désastre était proche -- a big disaster was looming,le grand désastre était proche,5,a big disaster was looming,83,335,83 | 335,m,le,désastres,regular -s
2400,écho,Natural features and plants,nm,echo,echo,* j'entendis l'écho d'un souvenir détesté -- I heard the echo of a repugnant memory,j'entendis l'écho d'un souvenir détesté,5,I heard the echo of a repugnant memory,63,825,63 | 825,m,l’,échos,regular -s
2401,fusion,none,nf,"fusion, melting, merging",fusion；melting；merging,* ceci renforcera notre fusion organique -- this will reinforce our structural incorporation,ceci renforcera notre fusion organique,5,this will reinforce our structural incorporation,76,495,76 | 495,f,la,fusions,regular -s
2402,innovation,none,nf,innovation,创新,* les entreprises maintiennent leurs efforts d'innovation -- companies maintain their innovation efforts,les entreprises maintiennent leurs efforts d'innovation,6,companies maintain their innovation efforts,72,589,72 | 589,f,l’,innovations,regular -s
2403,sélection,none,nf,selection,选择,"* notons que la sélection, dans ce contexte, signifie un tri -- note that selection, in this context, implies sorting","notons que la sélection, dans ce contexte, signifie un tri",10,"note that selection, in this context, implies sorting",63,837+n,63 | 837+n,f,la,sélections,regular -s
2408,collectivité,none,nf,"community, group",社区；小组；群体,* les membres de la collectivité ont uni leurs efforts -- the co-op's members united their efforts,les membres de la collectivité ont uni leurs efforts,9,the co-op's members united their efforts,55,1065+s,55 | 1065+s,f,la,collectivités,regular -s
2409,record,none,nm,record,记录,* il avait atteint un nouveau record historique -- he has set a new historic record,il avait atteint un nouveau record historique,7,he has set a new historic record,63,816+n,63 | 816+n,m,le,records,regular -s
2412,modalité,none,nf,"mode, method, modality",模式；方式；方法；modality,* il semble donc exister deux modalités de la vision -- there seem to be two ways that seeing works,il semble donc exister deux modalités de la vision,9,there seem to be two ways that seeing works,79,414,79 | 414,f,la,modalités,regular -s
2413,paquet,none,nm,packet,packet,* c'était un paquet de cigarettes anglaises -- it was a pack of English cigarettes,c'était un paquet de cigarettes anglaises,6,it was a pack of English cigarettes,65,773,65 | 773,m,le,paquets,regular -s
2414,fondation,none,nf,foundation,基础；基金会,* les fondations seront conçues après étude du sol -- the foundations will be formed after a soil study,les fondations seront conçues après étude du sol,8,the foundations will be formed after a soil study,72,579,72 | 579,f,la,fondations,regular -s
2415,terroriste,Creating nouns – 1,"nm,nf",terrorist,terrorist；可作阳性或阴性,* le président condamne cet attentat terroriste -- the president condemned that terrorist attack,le président condamne cet attentat terroriste,6,the president condemned that terrorist attack,56,1015+n,56 | 1015+n,both,le/la,terroristes,regular -s
2417,organe,Body,nm,organ,organ,"* un peu jeune pour du trafic d'organes, non? -- a little young to be trafficking in organs, hey?","un peu jeune pour du trafic d'organes, non?",8,"a little young to be trafficking in organs, hey?",74,535,74 | 535,m,l’,organes,regular -s
2418,protocole,none,nm,"etiquette, protocol",礼仪；protocol,* ce protocole a permis de découvrir de nouveaux antigènes -- this protocol enabled discovery of new antigens,ce protocole a permis de découvrir de nouveaux antigènes,9,this protocol enabled discovery of new antigens,58,960-l +n,58 | 960-l +n,m,le,protocoles,regular -s
2419,apparition,none,nf,"appearance, apparition",外观；apparition,* l'araignée a fait une nouvelle apparition -- the spider made a new appearance,l'araignée a fait une nouvelle apparition,6,the spider made a new appearance,71,591-s,71 | 591-s,f,l’,apparitions,regular -s
2420,gain,none,nm,gain,gain,* c'est un gain net pour lui -- it's a clear gain for him,c'est un gain net pour lui,6,it's a clear gain for him,67,706,67 | 706,m,le,gains,regular -s
2421,écran,none,nm,screen,屏幕,* ils voulaient installer un écran géant sur la place du village -- they wanted to install a huge screen in the village square,ils voulaient installer un écran géant sur la place du village,11,they wanted to install a huge screen in the village square,73,546,73 | 546,m,l’,écrans,regular -s
2428,allusion,none,nf,allusion,allusion,* le texte auquel vous faites allusion date de 1989 -- the text you are alluding to is dated 1989,le texte auquel vous faites allusion date de 1989,9,the text you are alluding to is dated 1989,76,487,76 | 487,f,l’,allusions,regular -s
2429,lancement,none,nm,launch,发射；推出,* le lancement a été retardé par une météo défavorable -- the launch was postponed because of bad weather,le lancement a été retardé par une météo défavorable,9,the launch was postponed because of bad weather,64,774+n,64 | 774+n,m,le,lancements,regular -s
2430,porteur,Relationships,nm,"carrier, holder",carrier；holder,* je suis porteur d'une bonne nouvelle -- I'm the bearer of good news,je suis porteur d'une bonne nouvelle,6,I'm the bearer of good news,57,987+n -s,57 | 987+n -s,m,le,porteurs,regular -s
2434,domicile,none,nm,"home, place of residence",家；地方；位置的住所；居住,* j'ai eu une urgence à domicile -- I had an emergency at home,j'ai eu une urgence à domicile,6,I had an emergency at home,69,643,69 | 643,m,le,domiciles,regular -s
2435,oiseau,Animals,nm,bird,鸟,* j'ai vu un oiseau faire son nid -- I saw a bird making its nest,j'ai vu un oiseau faire son nid,7,I saw a bird making its nest,70,626,70 | 626,m,l’,oiseaux,regular -x
2436,quarante,none,"det,nmi",forty,四十,"* j'ai quarante ans, elle en a vingt-cinq! -- I'm forty years old, she's twenty-five!","j'ai quarante ans, elle en a vingt-cinq!",7,"I'm forty years old, she's twenty-five!",62,843,62 | 843,m,le,quarante,number noun / usually invariable
2437,sacrifice,none,nm,sacrifice,sacrifice,* la ville a prévu un sacrifice humain -- the city was planning a human sacrifice,la ville a prévu un sacrifice humain,7,the city was planning a human sacrifice,75,503,75 | 503,m,le,sacrifices,regular -s
2438,barrière,none,nf,"fence, barrier, gate",fence；障碍；屏障；大门,* il est difficile de franchir la barrière linguistique et de dialoguer -- it's difficult to break the language barrier and to dialogue,il est difficile de franchir la barrière linguistique et de dialoguer,11,it's difficult to break the language barrier and to dialogue,81,352,81 | 352,f,la,barrières,regular -s
2439,biais,none,nm(pl),"way, device; bias",方式；道路；设备；偏见,* nous devons attaquer ce problème par le biais de la législation -- we must attack this problem by way of legislation,nous devons attaquer ce problème par le biais de la législation,11,we must attack this problem by way of legislation,74,516,74 | 516,m,le,biais,unchanged ending s/x/z
2440,feuille,none,nf,"leaf, sheet, slip",叶子；床单；纸张；滑倒；小纸条,* l'arbre porte quelques feuilles -- the tree has some leaves,l'arbre porte quelques feuilles,4,the tree has some leaves,65,750,65 | 750,f,la,feuilles,regular -s
2441,délégation,none,nf,delegation,delegation,* notre délégation a été accueillie à l'aéroport -- our delegation was welcomed at the airport,notre délégation a été accueillie à l'aéroport,7,our delegation was welcomed at the airport,62,831,62 | 831,f,la,délégations,regular -s
2445,congé,Time,nm,"holiday, time off, day off, notice",假期；时间；次数off；天；日off；通知；注意,"* il vous faudra prendre un congé d'un mois, au moins -- you will have to take one month's vacation, at least","il vous faudra prendre un congé d'un mois, au moins",10,"you will have to take one month's vacation, at least",81,360,81 | 360,m,le,congés,regular -s
2446,taxe,none,nf,tax,税,* vous payez pas de taxes. vous payez pas d'impôts -- you don't pay taxes. you don't pay duties.,vous payez pas de taxes. vous payez pas d'impôts,9,you don't pay taxes. you don't pay duties.,59,900-l +s,59 | 900-l +s,f,la,taxes,regular -s
2447,onze,none,"det,nmi",eleven,eleven,* il était onze heures du soir -- it was eleven o'clock at night,il était onze heures du soir,6,it was eleven o'clock at night,70,613,70 | 613,m,l’,onze,number noun / usually invariable
2451,préparation,none,nf,preparation,准备,* un document à ce sujet est en préparation -- a document on this subject is in preparation,un document à ce sujet est en préparation,8,a document on this subject is in preparation,70,604,70 | 604,f,la,préparations,regular -s
2454,possession,none,nf,"possession, ownership",拥有；财产；所有权,* il était en possession de matériel d'intérêt -- he had targeted materials in his possession,il était en possession de matériel d'intérêt,7,he had targeted materials in his possession,78,425,78 | 425,f,la,possessions,regular -s
2455,rejet,none,nm,rejection,rejection,* le Soudan réaffirme son rejet absolu des menaces -- the Sudan reiterates its categorial rejection of threats,le Soudan réaffirme son rejet absolu des menaces,8,the Sudan reiterates its categorial rejection of threats,67,686,67 | 686,m,le,rejets,regular -s
2458,papa,Family,nm,"dad, daddy",dad；daddy,* je t'aime aussi papa -- I love you too daddy,je t'aime aussi papa,4,I love you too daddy,53,1070-n,53 | 1070-n,m,le,papas,regular -s
2459,collaborateur,Relationships,nm,"associate, fellow worker, contributor, collaborator",associate；伙伴；家伙工人；contributor；collaborator,* je remercie donc tous les collaborateurs -- so I thank all of the collaborators,je remercie donc tous les collaborateurs,6,so I thank all of the collaborators,76,465,76 | 465,m,le,collaborateurs,regular -s
